000012F8,00000256,0000067D,000007CE,
000012FA,0000214C,00002222,0000234F,
000012FC,00000C61,00001081,00001BED,
000012FE,00000D4A,0000119E,00001CD6,
00001300,000004F0,0000052D,00000531,
00001302,00000F9A,00001E39,00001E42,
00001304,000020D1,00002234,000022AB,
00001306,000021BC,000022E7,000023B9,
00001308,00000F0F,00001619,00001827,
0000130A,00002623,00002625,00002627,
0000130C,000010E7,000016F8,00001805,
0000130E,00000E61,00000EB2,00001DEE,
00001310,000004E2,0000189D,0000266B,
00001312,00000DE1,00000F7B,00001D7F,
00001314,00000BAB,00000FCB,00001B38,
00001316,00000F5E,000015E7,000017FD,
00001318,00000123,0000037B,00000A3F,
0000131A,00000E30,00001285,00001DBC,
0000131C,00000C3C,0000105C,00001BC8,
0000131E,00000E26,0000127B,00001DB2,
00001320,00002119,00002308,00002399,
00001322,0000253B,0000253C,0000253D,
00001324,000000B3,000002F6,000009CC,
00001326,000020DB,000021F5,000022A2,
00001328,0000213D,0000221D,0000235C,
0000132A,000020A7,00002147,00002353,
0000132C,00002191,000022FC,000023A4,
0000132E,00001367,00001A1E,00001A20,
00001330,00000BC4,00000FE3,00001B50,
00001332,000004B4,00001789,000019A5,
00001334,000005CA,00002636,00002656,
00001336,00000171,000003D1,00000A90,
00001338,000005C5,00001349,000019D6,
0000133A,000001A6,00000406,00000AC6,
0000133C,00000512,000013D0,00001571,
0000133E,000020D9,00002241,000022A4,
00001340,00000F60,000015E5,000017FF,
00001342,00000220,00000442,00000992,
00001344,00000DC6,0000121C,00001D52,
00001346,000021D5,000022CF,000023D2,
00001348,00000D95,000011EB,00001D22,
0000134A,00002197,0000228F,0000237D,
0000134C,0000209A,00002120,00002261,
0000134E,00000F48,000015F2,000017F5,
00001350,000021BD,000022E6,000023BA,
00001352,00000F0A,0000161D,00001806,
00001354,000014AA,00001857,00001867,
00001356,00000D5B,000011B0,00001CE8,
00001358,00000D78,000011CE,00001D04,
0000135A,00000573,00000E9A,00000FD1,
0000135C,000021C6,000022DE,000023C3,
0000135E,00001EC7,00001EEC,00001F88,
00001360,00000C59,0000107A,00001BE7,
00001362,00000C86,000010A7,00001C13,
00001364,00000BA8,00000FC8,00001B34,
00001366,0000024A,00000688,000007CC,
00001368,00000D43,00001197,00001CCF,
0000136A,0000143F,00001442,00001A46,
0000136C,00000C19,00001039,00001BA6,
0000136E,00000F31,000015FF,000017EA,
00001370,000000F2,0000033A,00000A0A,
00001372,000010FC,000016E7,00001817,
00001374,000010FE,000016E4,00001819,
00001376,00000D9F,00000F13,00001E00,
00001378,00000908,00001525,00001AE7,
0000137A,00000354,0000068F,00000B7A,
0000137C,000021F2,000022B1,00002377,
0000137E,00000DF0,00001246,00001D7C,
00001380,00001505,00001539,000025E5,
00001382,00001E56,00001F31,00001FFD,
00001384,000021D6,000022CE,000023D3,
00001386,0000218D,00002239,000022F3,
00001388,000021C4,000022E0,000023C1,
0000138A,00000E53,00000EA4,00001DE0,
0000138C,000024ED,0000261E,0000261F,
0000138E,00001E5B,00001F36,00001FF8,
00001390,00000F3C,000015FB,000017EE,
00001392,0000258F,00002595,00002599,
00001394,00000882,00001979,0000197A,
00001396,00001E66,00001F41,00001FF0,
00001398,00000F18,00001612,000017DD,
0000139A,00000D5B,000011B0,00001CE8,
0000139C,00002119,00002308,00002399,
0000139E,000010F5,000016EA,00001814,
000013A0,00000BD7,00000F30,00001B78,
000013A2,000021E4,000022BF,000023DD,
000013A4,0000210A,0000220D,00002277,
000013A6,00000148,000003A6,00000A68,
000013A8,0000143A,0000149A,000014BE,
000013AA,00001ECE,00001F8D,00002061,
000013AC,000010FC,000016E7,00001817,
000013AE,00001E54,00001F2F,00001FFF,
000013B0,000020D4,000022A8,000023EC,
000013B2,000017CD,00002456,00002457,
000013B4,00000525,00001420,0000147D,
000013B6,000021A3,00002329,000023F4,
000013B8,00000C12,00001031,00001B9E,
000013BA,00000F60,000015E5,000017FF,
000013BC,00002181,00002236,00002320,
000013BE,00000D99,000011F0,00001D26,
000013C0,00000034,00000273,00000B70,
000013C2,00000C13,00001032,00001B9F,
000013C4,0000210D,00002274,00002383,
000013C6,00002594,00002595,00002599,
000013C8,000020F0,0000228D,00002379,
000013CA,0000209A,00002120,00002261,
000013CC,000020C4,00002188,00002312,
000013CE,00000C14,00001033,00001BA0,
000013D0,000000DC,00000320,000009F4,
000013D2,00000F5F,000015E6,000017FE,
000013D4,000005DF,00002444,0000244E,
000013D6,00000350,00000724,00000B78,
000013D8,00000374,00000663,000007E7,
000013DA,000001B9,00000418,00000AD8,
000013DC,000007BF,0000267D,00002693,
000013DE,00000D78,000011CE,00001D04,
000013E0,00000DD3,00001229,00001D60,
000013E2,0000159C,000019EF,000019F0,
000013E4,00000350,00000724,00000B78,
000013E6,00000E45,0000129A,00001DD1,
000013E8,0000217F,00002233,00002322,
000013EA,000021DD,000022C5,0000236B,
000013EC,00000E53,00000EA4,00001DE0,
000013EE,0000209C,00002125,0000225E,
000013F0,00001E5A,00001F35,00001FF9,
000013F2,000021DF,00002311,000023DC,
000013F4,000020A7,00002147,00002353,
000013F6,00000F23,0000160C,000017E2,
000013F8,000001D0,00000430,00000AEF,
000013FA,00000D3E,00001193,00001CCB,
000013FC,000021F2,000022B1,00002377,
000013FE,000019BD,000019CC,000019CE,
00001400,00000CA8,00000F52,00001C47,
00001402,00000B8C,00000FAE,00001B18,
00001404,00000146,000003A4,00000A65,
00001406,00000E81,00000ED1,00001E0E,
00001408,000018A9,00002554,000025D4,
0000140A,000020F8,0000230B,00002396,
0000140C,00000C77,00001098,00001C03,
0000140E,00001E6B,00001F46,00001FEC,
00001410,00000BE2,00000F33,00001B83,
00001412,00000EFB,00001642,000017A5,
00001414,00002103,0000230A,00002397,
00001416,00000E1F,00001274,00001DAB,
00001418,00000DD1,00001227,00001D5D,
0000141A,00002118,0000220E,00002269,
0000141C,00000E11,00001266,00001D9D,
0000141E,00000818,0000081B,000008A4,
00001420,0000214F,00002303,0000239E,
00001422,000004B0,000007BD,00001EC2,
00001424,00000C8F,000010B1,00001C1B,
00001426,00002100,000021F8,00002280,
00001428,00000D58,000011AD,00001CE4,
0000142A,00000D5B,000011B0,00001CE8,
0000142C,000010E7,000016F8,00001805,
0000142E,00001E7D,00001F52,00002096,
00001430,00001E7F,00001F54,0000200B,
00001432,00000D5A,000011AF,00001CE6,
00001434,000021B3,00002316,000023B0,
00001436,000014A0,000017A2,00001A4F,
00001438,00000C23,00001043,00001BB0,
0000143A,00001FAA,0000242C,00002431,
0000143C,000008B6,0000151E,0000157B,
0000143E,000021E7,000022BC,000023DF,
00001440,00001925,000019A3,000019A4,
00001442,00000582,00001545,00002073,
00001444,0000263A,0000263B,00002673,
00001446,00001169,000016B2,0000182C,
00001448,00002119,00002308,00002399,
0000144A,00000F0F,00001619,00001827,
0000144C,00000BE3,00001002,00001B6F,
0000144E,000004C1,0000055E,00000589,
00001450,00002252,000023FA,000023FB,
00001452,00000E17,0000126C,00001DA4,
00001454,000021DB,000022C9,000023D8,
00001456,000020E4,00002299,0000236D,
00001458,000004D9,00001450,00002600,
0000145A,0000138C,000013AE,00001A2A,
0000145C,000020F2,000021F6,0000228B,
0000145E,00000D90,000011E7,00001D1E,
00001460,00000BEB,0000100B,00001B79,
00001462,00000F0F,00001619,00001827,
00001464,00000D5D,000011B2,00001CEA,
00001466,00000DC6,0000121C,00001D52,
00001468,00000CA8,00000F52,00001C47,
0000146A,00000F10,00001618,0000182D,
0000146C,0000033E,0000066A,000007E2,
0000146E,00000350,00000724,00000B78,
00001470,00000F0E,0000161A,0000181C,
00001472,00002118,0000220E,00002269,
00001474,00001E6E,00001F49,00002093,
00001476,000001B7,000003A0,00000A91,
00001478,00000F19,00001611,000017DE,
0000147A,00000328,0000066C,000007DF,
0000147C,00000DC9,0000121F,00001D56,
0000147E,00001E55,00001F30,00001FFE,
00001480,00000C92,00000F50,00001C32,
00001482,000020F0,0000228D,00002379,
00001484,00000DFD,00001253,00001D89,
00001486,000019CF,000019D0,000019DA,
00001488,00001E8A,00001EC5,00001F9C,
0000148A,00000BD8,00000FF7,00001B64,
0000148C,00000D2C,00001181,00001CB8,
0000148E,00000DB5,0000120B,00001D42,
00001490,00001E5C,00001F39,0000200F,
00001492,00000354,0000068F,00000B7A,
00001494,000020EE,00002290,00002378,
00001496,00000BBD,00000FDD,00001B49,
00001498,00000C48,00001068,00001BD4,
0000149A,00002199,0000223C,00002279,
0000149C,00001875,0000190B,00001A3C,
0000149E,00000C2C,0000104C,00001BB8,
000014A0,00000B8F,00000EFD,00001B1A,
000014A2,00001324,0000132B,00001A0A,
000014A4,000021D7,000022CD,000023D4,
000014A6,000005BB,000007B7,000007CA,
000014A8,00000F23,0000160C,000017E2,
000014AA,000010AD,000017BB,00001E3C,
000014AC,000014C1,000014C7,000017CB,
000014AE,00000008,000004AC,00000B3F,
000014B0,000004CB,00001388,00001410,
000014B2,000021D6,000022CE,000023D3,
000014B4,00000094,000002D7,000009AC,
000014B6,000021C0,000022E4,000023BD,
000014B8,00000351,000006B5,00000B79,
000014BA,00000BA5,00000FC4,00001B31,
000014BC,000021CC,000022D8,000023C9,
000014BE,00001034,00001733,0000262B,
000014C0,0000089B,000018EC,00002569,
000014C2,000020DD,00002242,000022A0,
000014C4,00000592,00001EE1,0000204D,
000014C6,000000B4,000002F7,000009CD,
000014C8,000021EF,000022B4,000023E6,
000014CA,00000E0E,00000F7F,00001DAC,
000014CC,000021A3,00002329,000023F4,
000014CE,00001403,00001EB7,00001F84,
000014D0,00000521,00001481,000025FE,
000014D2,000020EF,0000228E,0000236F,
000014D4,00000C9E,000010C1,00001C2A,
000014D6,00001326,00001A0C,00002070,
000014D8,00002099,0000211E,00002264,
000014DA,00000F26,00001607,000017E4,
000014DC,00000D42,00001196,00001CCE,
000014DE,000020CB,00002319,00002380,
000014E0,000012F4,00001406,00002446,
000014E2,0000211A,0000220F,00002268,
000014E4,00000D5B,000011B0,00001CE8,
000014E6,00001E75,00002032,00002087,
000014E8,000004E2,000005E8,00000792,
000014EA,00000E05,0000125B,00001D91,
000014EC,00000308,0000066E,000007DC,
000014EE,00000D57,000011AB,00001CE3,
000014F0,00002103,0000230A,00002397,
000014F2,00001E66,00001F41,00001FF0,
000014F4,000021C2,000022E2,000023BF,
000014F6,00001755,00001ECC,00001F79,
000014F8,00002187,0000231C,00002661,
000014FA,00000F27,00001606,000017E6,
000014FC,00002103,0000230A,00002397,
000014FE,00000E4D,00000F86,00001DEA,
00001500,00002119,00002308,00002399,
00001502,00000D6F,000011C4,00001CFB,
00001504,00000BC1,00000F2E,00001B61,
00001506,000021AC,000022F8,000023A9,
00001508,00000295,00000679,000007D2,
0000150A,00000E40,00001295,00001DCD,
0000150C,00000F47,000015F3,000017F4,
0000150E,00000E8A,00000F92,00001E18,
00001510,00000D59,000011AE,00001CE5,
00001512,0000267B,00002698,0000269B,
00001514,00000C13,00001032,00001B9F,
00001516,00001EA9,00001EDE,0000204C,
00001518,00000E79,00000F8A,00001E11,
0000151A,000020AF,00002157,00002346,
0000151C,00002161,00002227,0000233D,
0000151E,00000F47,000015F3,000017F4,
00001520,000024D8,000024DB,000024E2,
00001522,000001DE,0000043E,00000AFD,
00001524,0000038D,0000073E,0000080E,
00001526,00000569,000008F7,00000907,
00001528,00000C2C,0000104C,00001BB8,
0000152A,0000034F,00000765,00000B77,
0000152C,00002197,0000228F,0000237D,
0000152E,00000DCB,00000F78,00001D69,
00001530,00001330,00001460,0000153F,
00001532,0000136A,00001868,0000186A,
00001534,000001B9,00000418,00000AD8,
00001536,00001EB8,00001F83,00002080,
00001538,00000895,00000899,000008AE,
0000153A,00000C63,00001083,00001BEF,
0000153C,00000CA8,00000F52,00001C47,
0000153E,0000018F,000003EF,00000AAF,
00001540,00000E05,0000125B,00001D91,
00001542,0000016B,000003CA,00000A8A,
00001544,000005EF,000013B6,000013D9,
00001546,00000295,00000679,000007D2,
00001548,000005AA,000005AE,000008F6,
0000154A,00002199,0000223C,00002279,
0000154C,000010E8,000016F7,00001807,
0000154E,00002111,00002271,00002386,
00001550,00000DEB,00001241,00001D78,
00001552,00000C0C,0000102C,00001B98,
00001554,00000CAA,000010CE,00001C36,
00001556,000001E3,000003D6,00000B5E,
00001558,0000038A,00000685,000007EB,
0000155A,00000827,0000082E,0000087A,
0000155C,00000F60,000015E5,000017FF,
0000155E,00000BCA,00000FEA,00001B57,
00001560,00002608,0000260A,00002616,
00001562,00002578,0000257C,0000257D,
00001564,0000051F,00000566,00001479,
00001566,00000C2A,00001049,00001BB6,
00001568,00002185,00002237,0000231D,
0000156A,0000009E,000002E1,000009B6,
0000156C,00002456,00002457,00002469,
0000156E,000018B2,000018B3,000018B4,
00001570,00000DA8,000011FE,00001D35,
00001572,000021E8,000022BA,000023E0,
00001574,00002128,0000225B,0000238F,
00001576,0000267B,00002698,0000269B,
00001578,000010E5,000016F9,00001803,
0000157A,0000198B,00001A49,0000262D,
0000157C,00000E64,00000EB5,00001DF0,
0000157E,0000138A,00001876,000019DC,
00001580,000021AE,000022F6,000023AB,
00001582,00000363,00000755,000007F7,
00001584,00002103,0000230A,00002397,
00001586,00002103,0000230A,00002397,
00001588,000021EE,000022B5,000023E5,
0000158A,0000130C,000018CC,00001F13,
0000158C,000020EC,00002244,00002291,
0000158E,00000537,00001323,0000179B,
00001590,00000F27,00001606,000017E6,
00001592,00000D70,000011C5,00001CFC,
00001594,000013C9,000013F0,00001416,
00001596,00002128,0000225B,0000238F,
00001598,00000BB3,00000FD3,00001B3F,
0000159A,00001E4A,00001F27,00002007,
0000159C,00000E7C,00000ECC,00001E08,
0000159E,00002144,00002304,0000239D,
000015A0,00000C92,00000F50,00001C32,
000015A2,0000177B,000017B0,00001A06,
000015A4,000020D9,00002241,000022A4,
000015A6,00000F19,00001611,000017DE,
000015A8,00000E97,00000F9D,00001B07,
000015AA,000001E4,00000444,00000B04,
000015AC,00001E6B,00001F46,00001FEC,
000015AE,00000BAA,00000FCA,00001B37,
000015B0,00002137,0000221A,00002362,
000015B2,00001321,0000134F,00001434,
000015B4,00000BB6,00000F2D,00001B56,
000015B6,000004BC,00000507,00000539,
000015B8,0000018F,000003EF,00000AAF,
000015BA,000013CC,00001430,00001A31,
000015BC,00000E8F,00000F96,00001E1E,
000015BE,00002119,00002308,00002399,
000015C0,00002623,00002625,00002627,
000015C2,00000350,00000724,00000B78,
000015C4,00000C26,00001045,00001BB2,
000015C6,00000F0F,00001619,00001827,
000015C8,00001ACC,00002411,0000256D,
000015CA,00002097,000021E6,000022BD,
000015CC,00000DA2,000011F7,00001D2E,
000015CE,0000213C,0000221C,0000235D,
000015D0,000010E8,000016F7,00001807,
000015D2,00000F0E,0000161A,0000181C,
000015D4,00001ECE,00001F8D,00002061,
000015D6,00002251,000023F8,000023FD,
000015D8,00000E53,00000EA4,00001DE0,
000015DA,00000550,000017A8,00002066,
000015DC,0000032E,00000684,00000B74,
000015DE,00000358,0000075F,000007EF,
000015E0,000004C0,000013FC,0000158E,
000015E2,00000BCF,00000FEE,00001B5B,
000015E4,00000D58,000011AD,00001CE4,
000015E6,00000BDF,00000FFF,00001B6B,
000015E8,00001E55,00001F30,00001FFE,
000015EA,00002177,0000222D,0000232A,
000015EC,00000E17,0000126C,00001DA4,
000015EE,000014E8,000025DE,000025EB,
000015F0,000020D7,0000230E,0000238C,
000015F2,000026D3,000026DB,000026DD,
000015F4,00000509,00000557,000005DC,
000015F6,00000C5C,00000F4A,00001BFC,
000015F8,0000080D,00001779,000025D5,
000015FA,00001EC9,00001F87,00002043,
000015FC,000020CD,000022AF,000023EA,
000015FE,000004C2,000005D0,00000814,
00001600,0000035C,0000075A,000007F3,
00001602,00000D58,000011AD,00001CE4,
00001604,000010E3,000016FC,00001801,
00001606,00000E45,0000129A,00001DD1,
00001608,00000F31,000015FF,000017EA,
0000160A,000020F0,0000228D,00002379,
0000160C,000021D6,000022CE,000023D3,
0000160E,000013D6,000013E7,00001A34,
00001610,00002196,0000223A,0000229A,
00001612,00000F0F,00001619,00001827,
00001614,000012DD,00001560,000019E5,
00001616,00001324,0000132B,00001A0A,
00001618,00000535,0000059F,000005A0,
0000161A,0000213A,00002318,0000239C,
0000161C,00000E81,00000ED1,00001E0E,
0000161E,00000E11,00001266,00001D9D,
00001620,00000E35,0000128A,00001DC2,
00001622,00002448,000024BF,00002544,
00001624,00000C81,000010A1,00001C0D,
00001626,000010E7,000016F8,00001805,
00001628,00000BE2,00000F33,00001B83,
0000162A,000021CA,000022DA,000023C7,
0000162C,00002100,000021F8,00002280,
0000162E,00000C48,00001068,00001BD4,
00001630,00000537,0000179B,00001A51,
00001632,00000BC6,00000FE5,00001B52,
00001634,00000F3C,000015FB,000017EE,
00001636,000020D7,0000230E,0000238C,
00001638,00000350,00000724,00000B78,
0000163A,00000094,000002D7,000009AC,
0000163C,000020CE,000022AE,000023EB,
0000163E,00000906,00000EFB,00001642,
00001640,00000E4A,0000129F,00001DD7,
00001642,00000BF7,00001016,00001B84,
00001644,00000DC6,0000121C,00001D52,
00001646,00000E6F,00000EC0,00001DFB,
00001648,00001E52,00002001,000026B7,
0000164A,00000F48,000015F2,000017F5,
0000164C,00002411,00002506,00002559,
0000164E,00000350,00000724,00000B78,
00001650,00000C11,00001030,00001B9D,
00001652,000021E3,000022C0,000023DB,
00001654,00000B9D,00000FBD,00001B29,
00001656,00000561,00002581,00002586,
00001658,00000F47,000015F3,000017F4,
0000165A,00000E76,00000EC7,00001E04,
0000165C,00002114,0000226D,00002389,
0000165E,0000217C,00002230,00002325,
00001660,00001EC0,00001F71,00001F95,
00001662,00000E05,0000125B,00001D91,
00001664,00000BE3,00001002,00001B6F,
00001666,0000057F,000005D5,00001587,
00001668,00000856,0000206A,0000206F,
0000166A,00000805,00000881,000018F7,
0000166C,00000F1A,00001610,000017DF,
0000166E,000020EB,00002292,0000236E,
00001670,000020BC,00002167,00002339,
00001672,0000193A,0000193B,000025E7,
00001674,000002F3,0000054A,000007DB,
00001676,00000B87,00000F1E,00001B2B,
00001678,0000055D,00002497,0000249D,
0000167A,00000C75,00001095,00001C01,
0000167C,00002197,0000228F,0000237D,
0000167E,00000E15,0000126A,00001DA2,
00001680,00001E5B,00001F36,00001FF8,
00001682,00000F23,0000160C,000017E2,
00001684,000021D8,000022CC,000023D5,
00001686,00001102,000016E1,0000181D,
00001688,00001ACE,00001AD3,00001AD4,
0000168A,00000CBC,000010E0,00001C49,
0000168C,0000210E,00002309,00002398,
0000168E,00000BA0,00000FC0,00001B2D,
00001690,000020DB,000021F5,000022A2,
00001692,000020BB,00002166,0000233A,
00001694,00000F18,00001612,000017DD,
00001696,00002197,0000228F,0000237D,
00001698,00000DAB,00000F75,00001D49,
0000169A,00000E6C,00000EBD,00001DF9,
0000169C,00002100,000021F8,00002280,
0000169E,000020E1,00002200,0000229C,
000016A0,00000521,00001481,00001AB2,
000016A2,00000BD1,00000FF0,00001B5D,
000016A4,00000BA4,00000FC3,00001B30,
000016A6,00001992,000025E1,000025E2,
000016A8,00000E30,00001285,00001DBC,
000016AA,000005EF,000013B6,000013D9,
000016AC,00002136,00002219,00002363,
000016AE,0000126F,00001831,00001F0B,
000016B0,00000D9E,000011F5,00001D2C,
000016B2,0000040C,00000659,000007ED,
000016B4,00000B97,00000FB6,00001B23,
000016B6,00000C92,00000F50,00001C32,
000016B8,00000C05,00001024,00001B91,
000016BA,00000E5B,00000EAC,00001DE7,
000016BC,00000BA8,00000FC8,00001B34,
000016BE,000021E7,000022BC,000023DF,
000016C0,000018C5,00001ABD,00002074,
000016C2,000015A7,00001853,00001856,
000016C4,000021DF,00002311,000023DC,
000016C6,00000F29,00001604,000017E7,
000016C8,0000219B,0000223D,00002263,
000016CA,00000C36,00001056,00001BC2,
000016CC,00000D70,000011C5,00001CFC,
000016CE,000021EF,000022B4,000023E6,
000016D0,00000EEE,00001428,0000173F,
000016D2,00000F19,00001611,000017DE,
000016D4,000020BC,00002167,00002339,
000016D6,00000351,000006B5,00000B79,
000016D8,000021EC,000022B7,000023E3,
000016DA,0000022C,0000048F,00000B4D,
000016DC,00000336,0000064F,00000B76,
000016DE,000001B7,000003A0,00000A91,
000016E0,00000DF0,00001246,00001D7C,
000016E2,000020AB,00002150,0000234C,
000016E4,00000D2C,00001181,00001CB8,
000016E6,000014E7,0000158D,000017C4,
000016E8,0000217B,000022FF,000023A2,
000016EA,00000816,00001223,0000183E,
000016EC,0000146E,000018B4,000024F5,
000016EE,00000BEB,0000100B,00001B79,
000016F0,00000D73,000011C8,00001D00,
000016F2,000020D9,00002241,000022A4,
000016F4,00000185,000003E5,00000AA5,
000016F6,000024AF,000024B0,000024B4,
000016F8,0000084D,0000086A,0000153D,
000016FA,000021D0,000022D4,000023CD,
000016FC,00000D61,000011B5,00001CED,
000016FE,00000C04,00000F38,00001BA4,
00001700,0000084F,00000850,00002582,
00001702,000008A2,000018D1,000018D2,
00001704,000008C6,00002469,000026D4,
00001706,000021C2,000022E2,000023BF,
00001708,00002129,00002215,0000225A,
0000170A,0000009F,000002E2,000009B7,
0000170C,00002196,0000223A,0000229A,
0000170E,00001AB9,00001ABA,00001ABD,
00001710,00001888,00002255,000024D9,
00001712,00000DE1,00000F7B,00001D7F,
00001714,00000DBA,00001210,00001D46,
00001716,00000F1A,00001610,000017DF,
00001718,00001E65,00001F40,00002090,
0000171A,0000212D,00002216,00002368,
0000171C,00000DAB,00000F75,00001D49,
0000171E,00000232,0000048B,00000A30,
00001720,00000180,0000093E,00002662,
00001722,00002103,0000230A,00002397,
00001724,00002111,00002271,00002386,
00001726,00002197,0000228F,0000237D,
00001728,00000B88,00000FAA,00001B14,
0000172A,00000BF5,00001014,00001B81,
0000172C,00000F2B,00001601,000017E9,
0000172E,00001100,000016E2,0000181B,
00001730,00000333,0000066B,000007E1,
00001732,000020AF,00002157,00002346,
00001734,0000219D,0000223E,00002258,
00001736,000021A3,00002329,000023F4,
00001738,00000E2B,00001280,00001DB8,
0000173A,0000211F,00002262,0000237B,
0000173C,00000D84,000011DA,00001D10,
0000173E,00000BCB,00000FEB,00001B58,
00001740,0000219E,00002240,00002360,
00001742,00000B8F,00000EFD,00001B1A,
00001744,00001974,00001977,00001978,
00001746,000021EC,000022B7,000023E3,
00001748,00002103,0000230A,00002397,
0000174A,00001337,00002416,000025A6,
0000174C,0000214D,00002223,0000234E,
0000174E,00000D43,00001197,00001CCF,
00001750,00000E11,00001266,00001D9D,
00001752,0000038A,00000685,000007EB,
00001754,00000295,00000679,000007D2,
00001756,000021DB,000022C9,000023D8,
00001758,00000DEC,00000F7C,00001D8A,
0000175A,00000E2D,00001282,00001DBA,
0000175C,0000143F,00001442,00001A46,
0000175E,000021C0,000022E4,000023BD,
00001760,00001EC6,00002049,0000204A,
00001762,00002487,00002499,00002573,
00001764,00000094,000002D7,000009AC,
00001766,00000524,00001321,00001483,
00001768,00002104,000021F9,0000227D,
0000176A,00000DD9,0000122F,00001D65,
0000176C,00000256,0000067D,000007CE,
0000176E,000020D1,00002234,000022AB,
00001770,000000DD,00000321,000009F5,
00001772,00000B8F,00000EFD,00001B1A,
00001774,00000DED,00001242,00001D79,
00001776,000024D8,000024DB,000024E2,
00001778,00000E91,00000F97,00001E1F,
0000177A,00000B98,00000FB7,00001B24,
0000177C,000020F2,000021F6,0000228B,
0000177E,00000F0F,00001619,00001827,
00001780,00000B9D,00000FBD,00001B29,
00001782,00000BEA,0000100A,00001B76,
00001784,00000793,000017CC,00001AD8,
00001786,00000D8C,000011E3,00001D19,
00001788,00000F0F,00001619,00001827,
0000178A,00000E6A,00000EBB,00001DF7,
0000178C,000025D8,000026A1,000026A2,
0000178E,00000DA8,000011FE,00001D35,
00001790,000013E3,00001429,00001A36,
00001792,00001100,000016E2,0000181B,
00001794,00000D6D,000011C2,00001CF9,
00001796,0000210F,00002273,00002384,
00001798,000021D4,00002313,000023D1,
0000179A,00002448,000024B8,000024EC,
0000179C,00002578,0000257C,0000257D,
0000179E,000001B9,00000418,00000AD8,
000017A0,00000D70,000011C5,00001CFC,
000017A2,000020BB,00002166,0000233A,
000017A4,000000B7,000002FA,000009D1,
000017A6,00001ACE,00001AD3,00001AD4,
000017A8,0000032E,00000684,00000B74,
000017AA,00000BEC,0000100C,00001B7A,
000017AC,0000217C,00002230,00002325,
000017AE,00000F56,000015EE,000017F7,
000017B0,00001100,000016E2,0000181B,
000017B2,00000BD5,00000FF5,00001B62,
000017B4,00001E83,00001F58,00001FE9,
000017B6,00000E9E,00001730,000018E0,
000017B8,00001785,00001F12,00002062,
000017BA,00001E5A,00001F35,00001FF9,
000017BC,0000192D,0000192E,0000192F,
000017BE,00001500,00001AE4,00001AE5,
000017C0,00000F2B,00001601,000017E9,
000017C2,000021E7,000022BC,000023DF,
000017C4,00002101,0000227F,00002382,
000017C6,000021AE,000022F6,000023AB,
000017C8,00000108,00000355,00000A20,
000017CA,00001178,000012CB,00001F62,
000017CC,00000006,000004AA,00000B2A,
000017CE,00000F2B,00001601,000017E9,
000017D0,0000101D,0000130C,00001735,
000017D2,00001F06,00001F08,00001F09,
000017D4,00002529,0000252A,00002532,
000017D6,000010E8,000016F7,00001807,
000017D8,00000CF7,00001145,00001C83,
000017DA,00001ECD,00001F8C,00001FC7,
000017DC,000021E4,000022BF,000023DD,
000017DE,00000DA8,000011FE,00001D35,
000017E0,00000B81,00000FA3,00001B0D,
000017E2,00000354,0000068F,00000B7A,
000017E4,00002117,0000226A,0000238D,
000017E6,00000D78,000011CE,00001D04,
000017E8,00000C9C,000010C0,00001C29,
000017EA,00000E47,0000129C,00001DD3,
000017EC,00000F0F,00001619,00001827,
000017EE,000013CC,00001430,00001A31,
000017F0,0000002A,0000026A,00000B66,
000017F2,0000050A,000013FE,0000186E,
000017F4,0000213D,0000221D,0000235C,
000017F6,00000B9F,00000FBF,00001B2C,
000017F8,00000D86,000011DC,00001D13,
000017FA,00001E94,00002577,000025CF,
000017FC,00000C13,00001032,00001B9F,
000017FE,000001A6,00000406,00000AC6,
00001800,00002133,00002217,00002365,
00001802,00000C44,00001065,00001BD1,
00001804,00000CA5,000010C9,00001C31,
00001806,00000DAB,00000F75,00001D49,
00001808,00000E8F,00000F96,00001E1E,
0000180A,00002153,00002226,00002349,
0000180C,0000052B,000013A0,00001795,
0000180E,000004B6,000004D8,00000503,
00001810,00000FE6,000019AF,00001E29,
00001812,00000D36,0000118A,00001CC2,
00001814,00000328,0000066C,000007DF,
00001816,00000BD1,00000FF0,00001B5D,
00001818,00000F23,0000160C,000017E2,
0000181A,000020BB,00002166,0000233A,
0000181C,000008FF,00000901,00002427,
0000181E,0000217E,00002232,00002323,
00001820,0000217E,00002232,00002323,
00001822,00000D60,000011B4,00001CEC,
00001824,000014FA,0000175C,00001AE3,
00001826,00000DC9,0000121F,00001D56,
00001828,000013A0,00002528,00002534,
0000182A,00002119,00002308,00002399,
0000182C,00000C36,00001056,00001BC2,
0000182E,00001404,000017BA,00001A3A,
00001830,00000BCC,00000F2F,00001B6C,
00001832,00000D60,000011B4,00001CEC,
00001834,00000DFF,00001255,00001D8C,
00001836,000020D7,0000230E,0000238C,
00001838,00000336,0000064F,00000B76,
0000183A,000004EC,0000134E,00001466,
0000183C,00001E6C,00001F47,00002091,
0000183E,00000D6B,000011BF,00001CF7,
00001840,00000B9F,00000FBF,00001B2C,
00001842,00000D83,000011D9,00001D0F,
00001844,00000C6D,0000108E,00001BF9,
00001846,00000D74,000011C9,00001D01,
00001848,00002619,00002622,00002664,
0000184A,0000034F,00000765,00000B77,
0000184C,000021B0,000022F4,000023AD,
0000184E,00002191,000022FC,000023A4,
00001850,00001E4C,00001F29,00001F5C,
